printing_id,printing_code,set_code,card_id,card_name,rarity,variant_name
21359,MP17-EN078,MP17,33256280,Metalfoes Goldriver,Rare,
21360,MP17-EN079,MP17,69351984,Metalfoes Volflame,Rare,
21361,MP17-EN080,MP17,96746083,"True King Agnimazud, the Vanisher",Ultra Rare,
21362,MP17-EN081,MP17,32134638,Dinomist Ankylos,Common,
21363,MP17-EN082,MP17,94801854,Shiranui Solitaire,Ultra Rare,
21364,MP17-EN083,MP17,21296502,Toon Dark Magician,Super Rare,
21365,MP17-EN084,MP17,67284107,Scapeghost,Common,
21366,MP17-EN085,MP17,94689206,Block Dragon,Ultra Rare,
21367,MP17-EN086,MP17,56562619,Black Dragon Ninja,Common,
21368,MP17-EN087,MP17,29951323,Zap Mustung,Common,
21369,MP17-EN088,MP17,56346071,Totem Five,Common,
21370,MP17-EN089,MP17,82744076,Tuning Gum,Rare,
21371,MP17-EN090,MP17,28139785,Wrecker Panda,Common,
21372,MP17-EN091,MP17,55623480,Fairy Tail - Snow,Common,
21373,MP17-EN092,MP17,81612598,Metalfoes Adamante,Rare,
21374,MP17-EN093,MP17,28016193,Metalfoes Orichalc,Common,
21375,MP17-EN094,MP17,54401832,Metalfoes Crimsonite,Rare,
21376,MP17-EN095,MP17,17994645,Assault Blackwing - Sayo the Rain Hider,Rare,
21377,MP17-EN096,MP17,53389254,Assault Blackwing - Sohaya the Rain Storm,Common,
21378,MP17-EN097,MP17,11050415,Super Hippo Carnival,Common,
21379,MP17-EN098,MP17,74839123,Frightfur Sanctuary,Common,
21380,MP17-EN099,MP17,10833828,Forbidden Dark Contract with the Swamp King,Common,
21381,MP17-EN100,MP17,47222536,Dark Magical Circle,Secret Rare,
21382,MP17-EN101,MP17,73616671,Illusion Magic,Rare,
21383,MP17-EN102,MP17,111280,Dark Magic Expanded,Common,
21384,MP17-EN103,MP17,46500985,Metamorformation,Super Rare,
21385,MP17-EN104,MP17,73594093,Metalfoes Fusion,Super Rare,
21386,MP17-EN105,MP17,8267140,Cosmic Cyclone,Secret Rare,
21387,MP17-EN106,MP17,71650854,Magical Mid-Breaker Field,Common,
21388,MP17-EN107,MP17,7044562,Card of the Soul,Common,
21389,MP17-EN108,MP17,34449261,Fusion Fright Waltz,Common,
21390,MP17-EN109,MP17,60433216,King Scarlet,Common,
21391,MP17-EN110,MP17,7922915,Magician Navigation,Secret Rare,
21392,MP17-EN111,MP17,33327029,Metalfoes Counter,Common,
21393,MP17-EN112,MP17,69711728,Metalfoes Combination,Super Rare,
21394,MP17-EN113,MP17,32104431,Destruction Sword Memories,Common,
21395,MP17-EN114,MP17,69599136,Floodgate Trap Hole,Ultra Rare,
21396,MP17-EN115,MP17,31472884,Unified Front,Common,
21397,MP17-EN116,MP17,68477598,Pendulum Hole,Common,
21398,MP17-EN117,MP17,79324191,Ninjitsu Art Notebook,Common,
21399,MP17-EN118,MP17,13647631,Heavy Freight Train Derricrane,Common,
21400,MP17-EN119,MP17,76136345,Revolving Switchyard,Common,
21401,MP17-EN120,MP17,65472618,"Dragodies, the Empowered Warrior",Common,
21402,MP17-EN121,MP17,54250060,Empowerment,Common,
21403,MP17-EN122,MP17,35035481,Paleozoic Olenoides,Common,
21404,MP17-EN123,MP17,61420130,Paleozoic Hallucigenia,Common,
21405,MP17-EN124,MP17,98414735,Paleozoic Canadia,Common,
21406,MP17-EN125,MP17,24903843,Paleozoic Pikaia,Common,
21407,MP17-EN126,MP17,61307542,Paleozoic Anomalocaris,Super Rare,
21408,MP17-EN127,MP17,38955728,Dragon Core Hexer,Rare,
21409,MP17-EN128,MP17,91449532,Performapal Flip Hippo,Common,
21410,MP17-EN129,MP17,33833230,Performapal Seal Eel,Common,
21411,MP17-EN130,MP17,69228245,Performapal Changeraffe,Common,
21412,MP17-EN131,MP17,96622984,Predaplant Flytrap,Rare,
21413,MP17-EN132,MP17,22011689,Predaplant Moray Nepenthes,Common,
21414,MP17-EN133,MP17,69105797,Predaplant Squid Drosera,Common,
21415,MP17-EN134,MP17,95500396,Superheavy Samurai Soulpeacemaker,Rare,
21416,MP17-EN135,MP17,21999001,Cipher Twin Raptor,Common,
21417,MP17-EN136,MP17,58383100,Cipher Mirror Knight,Common,
21418,MP17-EN137,MP17,56049970,Crystron Prasiortle,Common,
21419,MP17-EN138,MP17,83443619,Crystron Smiger,Common,
21420,MP17-EN139,MP17,29838323,Crystron Thystvern,Common,
21421,MP17-EN140,MP17,55326322,Crystron Rosenix,Common,
21422,MP17-EN141,MP17,82321037,"True King Bahrastos, the Fathomer",Ultra Rare,
21423,MP17-EN142,MP17,18716735,Raremetalfoes Bismugear,Common,
21424,MP17-EN143,MP17,43266605,PSY-Frame Multi-Threader,Common,
21425,MP17-EN144,MP17,42143067,Doki Doki,Common,
21426,MP17-EN145,MP17,15936370,Pandora's Jewelry Box,Common,
21427,MP17-EN146,MP17,42921475,Fairy Tail - Sleeper,Common,
21428,MP17-EN147,MP17,41209827,Starving Venom Fusion Dragon,Secret Rare,
21429,MP17-EN148,MP17,4688231,Metalfoes Mithrilium,Ultra Rare,
21430,MP17-EN149,MP17,76471944,Superheavy Samurai Ninja Sarutobi,Rare,
21431,MP17-EN150,MP17,90809975,Toadally Awesome,Secret Rare,
21432,MP17-EN151,MP17,37803970,Amazing Pendulum,Common,
21433,MP17-EN152,MP17,3298689,The Phantom Knights' Rank-Up-Magic Launch,Super Rare,
21434,MP17-EN153,MP17,3576031,Crystolic Potential,Common,
21435,MP17-EN154,MP17,39564736,Fullmetalfoes Fusion,Super Rare,
21436,MP17-EN155,MP17,38848158,Igknights Unite,Common,
21437,MP17-EN156,MP17,37626500,Sprite's Blessing,Common,
21438,MP17-EN157,MP17,90519313,Quarantine,Common,
21439,MP17-EN158,MP17,63992027,Double Cipher,Common,
21440,MP17-EN159,MP17,99397762,Cipher Bit,Common,
21441,MP17-EN160,MP17,52176579,Crystron Entry,Common,
21442,MP17-EN161,MP17,99274184,Crystron Impact,Common,
21443,MP17-EN162,MP17,51053997,PSY-Frame Accelerator,Common,
21444,MP17-EN163,MP17,83326048,Dimensional Barrier,Secret Rare,
21445,MP17-EN164,MP17,29724053,Summon Gate,Common,
21446,MP17-EN165,MP17,91754175,Caninetaur,Common,
21447,MP17-EN166,MP17,27143874,Dino-Sewing,Common,
21448,MP17-EN167,MP17,54537489,Mare Mare,Common,
21449,MP17-EN168,MP17,2376209,Paleozoic Eldonia,Common,
21450,MP17-EN169,MP17,38761908,Paleozoic Dinomischus,Common,
21451,MP17-EN170,MP17,64765016,Paleozoic Marrella,Common,
21452,MP17-EN171,MP17,1154611,Paleozoic Leanchoilia,Common,
21453,MP17-EN172,MP17,37649320,Paleozoic Opabinia,Super Rare,
21454,MP17-EN173,MP17,22829942,Fusion Recycling Plant,Rare,
21455,MP17-EN174,MP17,81055000,Performapal Handstandaccoon,Common,
21456,MP17-EN175,MP17,70939418,Speedroid Gum Prize,Common,
21457,MP17-EN176,MP17,17328157,Speedroid Horse Stilts,Common,
21458,MP17-EN177,MP17,6205579,Fusion Parasite,Rare,
21459,MP17-EN178,MP17,42600274,Cyber Tutubon,Common,
21460,MP17-EN179,MP17,79094383,Cipher Etranger,Common,
21461,MP17-EN180,MP17,42878636,Ancient Gear Hunting Hound,Common,
21462,MP17-EN181,MP17,78872731,Zoodiac Ratpier,Super Rare,
21463,MP17-EN182,MP17,4367330,Zoodiac Bunnyblast,Common,
21464,MP17-EN183,MP17,31755044,Zoodiac Whiptail,Super Rare,
21465,MP17-EN184,MP17,77150143,Zoodiac Thoroughblade,Ultra Rare,
21466,MP17-EN185,MP17,4145852,Zoodiac Ramram,Common,
21467,MP17-EN186,MP17,30539496,"True King Lithosagym, the Disaster",Super Rare,
21468,MP17-EN187,MP17,66938505,Crystron Rion,Common,
21469,MP17-EN188,MP17,39817919,Shinobird Crow,Common,
21470,MP17-EN189,MP17,66815913,Shinobird Crane,Common,
21471,MP17-EN190,MP17,92200612,Shinobird Pigeon,Common,
21472,MP17-EN191,MP17,38695361,Envoy of Chaos,Rare,
21473,MP17-EN192,MP17,65193366,Spiritual Beast Tamer Winda,Rare,
21474,MP17-EN193,MP17,38572779,Miscellaneousaurus,Common,
21475,MP17-EN194,MP17,64977888,Apprentice Piper,Common,
21476,MP17-EN195,MP17,90365482,"Hebo, Lord of the River",Common,
21477,MP17-EN196,MP17,63845230,Eater of Millions,Common,
21478,MP17-EN197,MP17,90243945,Wightprincess,Common,
21479,MP17-EN198,MP17,26638543,Metrognome,Common,
21480,MP17-EN199,MP17,52022648,Fairy Tail - Rella,Common,
21481,MP17-EN200,MP17,25415052,Shinobaroness Peacock,Rare,
21482,MP17-EN201,MP17,52900000,Shinobaron Peacock,Rare,
21483,MP17-EN202,MP17,87182127,Ancient Gear Howitzer,Common,
21484,MP17-EN203,MP17,50065971,Superheavy Samurai Stealth Ninja,Rare,
21485,MP17-EN204,MP17,59843383,Shiranui Sunsaga,Rare,
21486,MP17-EN205,MP17,86238081,Odd-Eyes Raging Dragon,Ultra Rare,
21487,MP17-EN206,MP17,85115440,Zoodiac Broadbull,Secret Rare,
21488,MP17-EN207,MP17,11510448,Zoodiac Tigermortar,Ultra Rare,
21489,MP17-EN208,MP17,48905153,Zoodiac Drident,Secret Rare,
21490,MP17-EN209,MP17,74393852,Zoodiac Boarbow,Rare,
21491,MP17-EN210,MP17,47882565,Rank-Up-Magic Cipher Ascension,Common,
21492,MP17-EN211,MP17,675319,Zodiac Sign,Common,
21493,MP17-EN212,MP17,46060017,Zoodiac Barrage,Secret Rare,
21494,MP17-EN213,MP17,73055622,Shinobird's Calling,Common,
21495,MP17-EN214,MP17,9553721,Shinobird Power Spot,Common,
21496,MP17-EN215,MP17,45948430,Super Soldier Synthesis,Common,
21497,MP17-EN216,MP17,72332074,Super Quantal Alphan Spike,Common,
21498,MP17-EN217,MP17,8321183,Ritual Beast Return,Common,
21499,MP17-EN218,MP17,35726888,Foolish Burial Goods,Secret Rare,
21500,MP17-EN219,MP17,48605591,Terminal World NEXT,Common,
21501,MP17-EN220,MP17,74003290,Lost Wind,Rare,
21502,MP17-EN221,MP17,98905,Cipher Spectrum,Common,
21503,MP17-EN222,MP17,47482043,Ancient Gear Reborn,Rare,
21504,MP17-EN223,MP17,73881652,Zoodiac Combo,Common,
21505,MP17-EN224,MP17,276357,Shinobird Salvation,Common,
21506,MP17-EN225,MP17,32360466,Beginning of Heaven and Earth,Common,
21507,MP17-EN226,MP17,78765160,Shiranui Style Samsara,Common,
21508,MP17-EN227,MP17,78942513,Purushaddoll Aeon,Common,
21509,MP17-EN228,MP17,4931121,Full Force Virus,Secret Rare,
21510,MP17-EN229,MP17,30426226,Switcheroroo,Rare,
21511,MP17-EN230,MP17,67820935,Massivemorph,Common,
21512,MP17-EN231,MP17,96334243,Sea Monster of Theseus,Secret Rare,
21513,MP17-EN232,MP17,12525049,Symphonic Warrior Guitaar,Common,
21514,MP17-EN233,MP17,49919798,Symphonic Warrior Synthess,Common,
21515,MP17-EN234,MP17,75304793,Symph Amplifire,Common,
21516,MP17-EN235,MP17,13317419,Rocket Hand,Common,
21517,MP17-EN236,MP17,93715853,Mekanikal Arkfiend,Common,
21518,MP17-EN237,MP17,66194206,Lightsworn Judgment,Common,
21519,MP17-EN238,MP17,5399521,Symphonic Warrior Miccs,Common,
21520,MP17-EN239,MP17,60168186,Dark Contract with the Entities,Ultra Rare,
21521,MP18-EN001,MP18,35494087,Speedroid Skull Marbles,Common,
21522,MP18-EN002,MP18,62899696,Speedroid Maliciousmagnet,Common,
21523,MP18-EN003,MP18,60832978,Double Resonator,Common,
21524,MP18-EN004,MP18,95004025,"Majesty Maiden, the True Dracocaster",Ultra Rare,
21525,MP18-EN005,MP18,94160895,"Mariamne, the True Dracophoenix",Ultra Rare,
21526,MP18-EN006,MP18,83048208,Digital Bug LEDybug,Common,
21527,MP18-EN007,MP18,56827051,"Ariel, Priestess of the Nekroz",Rare,
21528,MP18-EN008,MP18,18210764,Pendulumucho,Super Rare,
21529,MP18-EN009,MP18,55705473,Baobaboon,Common,
21530,MP18-EN010,MP18,40542825,Familiar-Possessed - Lyna,Common,
21531,MP18-EN011,MP18,13331639,Supreme King Z-ARC,Secret Rare,
21532,MP18-EN012,MP18,87769556,Magician's Right Hand,Common,
21533,MP18-EN013,MP18,13758665,Magician's Left Hand,Common,
21534,MP18-EN014,MP18,76647978,Ultra Polymerization,Secret Rare,
21535,MP18-EN015,MP18,13035077,Dragonic Diagram,Secret Rare,
21536,MP18-EN016,MP18,49430782,True Draco Heritage,Ultra Rare,
21537,MP18-EN017,MP18,75425320,Disciples of the True Dracophoenix,Common,
21538,MP18-EN018,MP18,47185546,Bug Signal,Common,
21539,MP18-EN019,MP18,73468603,Set Rotation,Common,
21540,MP18-EN020,MP18,9852718,Break Away,Common,
21541,MP18-EN021,MP18,36247316,The Phantom Knights of Lost Vambrace,Common,
21542,MP18-EN022,MP18,62645025,The Phantom Knights of Wrong Magnetring,Common,
21543,MP18-EN023,MP18,61529473,True Draco Apocalypse,Common,
21544,MP18-EN024,MP18,23068051,Waterfall of Dragon Souls,Super Rare,
21545,MP18-EN025,MP18,6442944,Kaiser Sea Snake,Common,
21546,MP18-EN026,MP18,33909817,Sylvan Princessprite,Super Rare,
21547,MP18-EN027,MP18,69304426,Artifact Vajra,Common,
21548,MP18-EN028,MP18,47558785,Mild Turkey,Common,
21549,MP18-EN029,MP18,84046493,Ghost Beef,Common,
21550,MP18-EN030,MP18,73820802,Onikuji,Common,
21551,MP18-EN031,MP18,63528891,Backup Secretary,Common,
21552,MP18-EN032,MP18,9523599,Stack Reviver,Common,
21553,MP18-EN033,MP18,35911108,Launcher Commander,Common,
21554,MP18-EN034,MP18,62306203,Salvagent Driver,Ultra Rare,
21555,MP18-EN035,MP18,98700941,Trickstar Lilybell,Rare,
21556,MP18-EN036,MP18,35199656,Trickstar Lycoris,Super Rare,
21557,MP18-EN037,MP18,61283655,Trickstar Candina,Ultra Rare,
21558,MP18-EN038,MP18,97688360,Gouki Twistcobra,Super Rare,
21559,MP18-EN039,MP18,24073068,Gouki Suprex,Rare,
21560,MP18-EN040,MP18,60461077,Gouki Riscorpio,Rare,
21561,MP18-EN041,MP18,97466712,Hack Worm,Common,
21562,MP18-EN042,MP18,23850421,Jack Wyvern,Common,
21563,MP18-EN043,MP18,60349525,Cracking Dragon,Super Rare,
21564,MP18-EN044,MP18,95511642,Crowned by the World Chalice,Common,
21565,MP18-EN045,MP18,22916281,Chosen by the World Chalice,Common,
21566,MP18-EN046,MP18,58400390,Beckoned by the World Chalice,Common,
21567,MP18-EN047,MP18,84899094,World Chalice Guardragon,Ultra Rare,
21568,MP18-EN048,MP18,21893603,Lee the World Chalice Fairy,Ultra Rare,
21569,MP18-EN049,MP18,57288708,"World Legacy - ""World Chalice""",Rare,
21570,MP18-EN050,MP18,84673417,"Jain, Twilightsworn General",Common,
21571,MP18-EN051,MP18,10071151,"Lyla, Twilightsworn Enchantress",Super Rare,
21572,MP18-EN052,MP18,56166150,"Lumina, Twilightsworn Shaman",Secret Rare,
21573,MP18-EN053,MP18,83550869,"Ryko, Twilightsworn Fighter",Rare,
21574,MP18-EN054,MP18,56343672,Rescue Ferret,Secret Rare,
21575,MP18-EN055,MP18,18837926,Motivating Captain,Rare,
21576,MP18-EN056,MP18,45221020,Treasure Panda,Common,
21577,MP18-EN057,MP18,81616639,Zombina,Common,
21578,MP18-EN058,MP18,18000338,Re: EX,Rare,
21579,MP18-EN059,MP18,44009443,Orbital Hydralander,Common,
21580,MP18-EN060,MP18,70493141,The Ascended of Thunder,Common,
21581,MP18-EN061,MP18,17988746,Parry Knights,Common,
21582,MP18-EN062,MP18,5043010,Firewall Dragon,Secret Rare,
21583,MP18-EN063,MP18,32448765,Trickstar Holly Angel,Ultra Rare,
21584,MP18-EN064,MP18,78437364,Gouki The Great Ogre,Super Rare,
21585,MP18-EN065,MP18,5821478,Topologic Bomber Dragon,Secret Rare,
21586,MP18-EN066,MP18,31226177,Imduk the World Chalice Dragon,Rare,
21587,MP18-EN067,MP18,77610772,Ib the World Chalice Priestess,Super Rare,
21588,MP18-EN068,MP18,30194529,Ningirsu the World Chalice Warrior,Secret Rare,
21589,MP18-EN069,MP18,35371948,Trickstar Light Stage,Ultra Rare,
21590,MP18-EN070,MP18,62376646,Gouki Re-Match,Super Rare,
21591,MP18-EN071,MP18,98864751,Air Cracking Storm,Common,
21592,MP18-EN072,MP18,35259350,Smile Universe,Common,
21593,MP18-EN073,MP18,61654098,World Legacy Discovery,Rare,
21594,MP18-EN074,MP18,97648103,World Legacy's Heart,Common,
21595,MP18-EN075,MP18,97926515,Emerging Emergency Rescute Rescue,Common,
21596,MP18-EN076,MP18,23314220,Spellbook of Knowledge,Ultra Rare,
21597,MP18-EN077,MP18,69319869,Gravity Lash,Common,
21598,MP18-EN078,MP18,59687381,Defense Zone,Common,
21599,MP18-EN079,MP18,95081386,Three Strikes Barrier,Common,
21600,MP18-EN080,MP18,58464739,Pulse Mines,Common,
21601,MP18-EN081,MP18,21254443,World Legacy Landmark,Common,
21602,MP18-EN082,MP18,57348141,Twilight Eraser,Rare,
21603,MP18-EN083,MP18,83747250,Twilight Cloth,Common,
21604,MP18-EN084,MP18,10131855,Dark World Brainwashing,Common,
21605,MP18-EN085,MP18,56526564,Break Off Trap Hole,Super Rare,
21606,MP18-EN086,MP18,23924608,Heavy Storm Duster,Super Rare,
21607,MP18-EN087,MP18,59919307,Back to the Front,Rare,
21608,MP18-EN088,MP18,96404912,Recall,Rare,
21609,MP18-EN089,MP18,68989981,Samurai Skull,Common,
21610,MP18-EN090,MP18,30650147,Vendread Reorigin,Secret Rare,
21611,MP18-EN091,MP18,67045745,F.A. Sonic Meister,Common,
21612,MP18-EN092,MP18,93449450,F.A. Hang On Mach,Common,
21613,MP18-EN093,MP18,39838559,F.A. Circuit Grand Prix,Common,
21614,MP18-EN094,MP18,66322203,F.A. Downforce,Common,
21615,MP18-EN095,MP18,43436049,Junk Breaker,Common,
21616,MP18-EN096,MP18,54320860,Infernity Patriarch,Common,
21617,MP18-EN097,MP18,91718579,Gogogo Aristera & Dexia,Common,
21618,MP18-EN098,MP18,27103517,Wicked Acolyte Chilam Sabak,Common,
21619,MP18-EN099,MP18,54507222,Galaxy Worm,Common,
21620,MP18-EN100,MP18,30757127,Destiny HERO - Dangerous,Common,
21621,MP18-EN101,MP18,39024589,Abyss Actor - Trendy Understudy,Common,
21622,MP18-EN102,MP18,26420373,Speedroid Passinglider,Common,
21623,MP18-EN103,MP18,95735217,Ancient Gear Golem - Ultimate Pound,Common,
21624,MP18-EN104,MP18,92327802,Defect Compiler,Common,
21625,MP18-EN105,MP18,29716911,Capacitor Stalker,Common,
21626,MP18-EN106,MP18,65100616,Link Infra-Flier,Common,
21627,MP18-EN107,MP18,91505214,Trickstar Narkissus,Rare,
21628,MP18-EN108,MP18,54088068,Gouki Headbatt,Common,
21629,MP18-EN109,MP18,27877771,Sniffer Dragon,Common,
21630,MP18-EN110,MP18,53266486,Anesthrokket Dragon,Common,
21631,MP18-EN111,MP18,80250185,Autorokket Dragon,Super Rare,
21632,MP18-EN112,MP18,26655293,Magnarokket Dragon,Ultra Rare,
21633,MP18-EN113,MP18,53143898,Altergeist Marionetter,Ultra Rare,
21634,MP18-EN114,MP18,89538537,Altergeist Silquitous,Super Rare,
21635,MP18-EN115,MP18,25533642,Altergeist Meluseek,Ultra Rare,
21636,MP18-EN116,MP18,52927340,Altergeist Kunquery,Common,
21637,MP18-EN117,MP18,83477829,"World Legacy - ""World Armor""",Rare,
21638,MP18-EN118,MP18,71133680,Mermail Abyssnerei,Common,
21639,MP18-EN119,MP18,44026393,Mecha Phantom Beast Raiten,Common,
21640,MP18-EN120,MP18,70410002,The Accumulator,Common,
21641,MP18-EN121,MP18,7805147,Soldier Dragons,Common,
21642,MP18-EN122,MP18,43803845,Duck Dummy,Common,
21643,MP18-EN123,MP18,70298454,Leng Ling,Common,
21644,MP18-EN124,MP18,6783559,Self-Destruct Ant,Common,
21645,MP18-EN125,MP18,32181268,Amano-Iwato,Common,
21646,MP18-EN126,MP18,79176962,Fantastic Striborg,Rare,
21647,MP18-EN127,MP18,5560911,Destrudo the Lost Dragon's Frisson,Rare,
21648,MP18-EN128,MP18,32965616,Elemental Grace Doriado,Rare,
21649,MP18-EN129,MP18,68353324,Nimble Beaver,Common,
21650,MP18-EN130,MP18,4848423,Muscle Medic,Common,
21651,MP18-EN131,MP18,31833038,Borreload Dragon,Secret Rare,
21652,MP18-EN132,MP18,94626871,Trickstar Black Catbat,Ultra Rare,
21653,MP18-EN133,MP18,30010480,Gouki Thunder Ogre,Ultra Rare,
21654,MP18-EN134,MP18,66015185,Twin Triangle Dragon,Rare,
21655,MP18-EN135,MP18,93503294,Altergeist Primebanshee,Ultra Rare,
21656,MP18-EN136,MP18,91665064,Security Block,Rare,
21657,MP18-EN137,MP18,28053763,Dragonoid Generator,Rare,
21658,MP18-EN138,MP18,54458867,Squib Draw,Secret Rare,
21659,MP18-EN139,MP18,31443476,Quick Launch,Secret Rare,
21660,MP18-EN140,MP18,93236220,World Legacy Clash,Common,
21661,MP18-EN141,MP18,93104632,One-Time Passcode,Rare,
21662,MP18-EN142,MP18,29508346,Arrivalrivals,Ultra Rare,
21663,MP18-EN143,MP18,65993085,Overdone Burial,Secret Rare,
21664,MP18-EN144,MP18,92481084,Temple of the Mind's Eye,Common,
21665,MP18-EN145,MP18,28486799,Backup Squad,Rare,
21666,MP18-EN146,MP18,55870497,Burning Bamboo Sword,Common,
21667,MP18-EN147,MP18,91269402,Cyberse Beacon,Common,
21668,MP18-EN148,MP18,27664101,Link Restart,Common,
21669,MP18-EN149,MP18,54658815,Remote Rebirth,Common,
21670,MP18-EN150,MP18,80143954,Altergeist Camouflage,Rare,
21671,MP18-EN151,MP18,27541563,Altergeist Protocol,Super Rare,
21672,MP18-EN152,MP18,53936268,Personal Spoofing,Rare,
21673,MP18-EN153,MP18,89320376,World Legacy Pawns,Common,
21674,MP18-EN154,MP18,15693423,Evenly Matched,Secret Rare,
21675,MP18-EN155,MP18,51091138,Fuse Line,Secret Rare,
21676,MP18-EN156,MP18,88086137,Broken Line,Ultra Rare,
21677,MP18-EN157,MP18,14470845,Ojama Duo,Common,
21678,MP18-EN158,MP18,13482075,Vendread Chimera,Secret Rare,
21679,MP18-EN159,MP18,49655592,F.A. Whip Crosser,Common,
21680,MP18-EN160,MP18,75059201,F.A. Turbo Charger,Common,
21681,MP18-EN161,MP18,2144946,F.A. Off-Road Grand Prix,Common,
21682,MP18-EN162,MP18,38532954,F.A. Pit Stop,Common,
21683,MP18-EN163,MP18,94919024,Lunalight Crimson Fox,Common,
21684,MP18-EN164,MP18,35618217,Lunalight Kaleido Chick,Common,
21685,MP18-EN165,MP18,31102447,Amazoness Spy,Common,
21686,MP18-EN166,MP18,68507541,Amazoness Pet Liger,Common,
21687,MP18-EN167,MP18,4591250,Amazoness Empress,Common,
21688,MP18-EN168,MP18,40516623,Yoko-Zuna Sumo Spirit,Common,
21689,MP18-EN169,MP18,14575467,Zombino,Common,
21690,MP18-EN170,MP18,37310367,Lockout Gardna,Common,
21691,MP18-EN171,MP18,74715061,Striping Partner,Common,
21692,MP18-EN172,MP18,209710,Flick Clown,Common,
21693,MP18-EN173,MP18,36694815,Bitrooper,Common,
21694,MP18-EN174,MP18,63092423,Linkbelt Wall Dragon,Common,
21695,MP18-EN175,MP18,5087128,Shelrokket Dragon,Rare,
21696,MP18-EN176,MP18,32472237,Metalrokket Dragon,Rare,
21697,MP18-EN177,MP18,20537097,Mekk-Knight Blue Sky,Secret Rare,
21698,MP18-EN178,MP18,66022706,Mekk-Knight Green Horizon,Common,
21699,MP18-EN179,MP18,93020401,Mekk-Knight Orange Sunset,Common,
21700,MP18-EN180,MP18,29415459,Mekk-Knight Yellow Star,Rare,
21701,MP18-EN181,MP18,56809158,Mekk-Knight Red Moon,Rare,
21702,MP18-EN182,MP18,92204263,Mekk-Knight Indigo Eclipse,Super Rare,
21703,MP18-EN183,MP18,28692962,Mekk-Knight Purple Nightfall,Secret Rare,
21704,MP18-EN184,MP18,55787576,"World Legacy - ""World Shield""",Common,
21705,MP18-EN185,MP18,53842431,Mythical Beast Master Cerberus,Secret Rare,
21706,MP18-EN186,MP18,80237445,Artifact Mjollnir,Common,
21707,MP18-EN187,MP18,16632144,Grappler Angler,Common,
21708,MP18-EN188,MP18,53620899,Mahjong Munia Maidens,Common,
21709,MP18-EN189,MP18,89015998,D.D. Seeker,Common,
21710,MP18-EN190,MP18,15419596,Ghost Bird of Bewitchment,Rare,
21711,MP18-EN191,MP18,42908201,Desmanian Devil,Rare,
21712,MP18-EN192,MP18,88392300,Wattkinetic Puppeteer,Common,
21713,MP18-EN193,MP18,15397015,Inspector Boarder,Secret Rare,
